Transaction ID,Bank,Year,Amount Involved,Fraudulent,Time,Category,Day,Frequency
TXN00376,IDFC First Bank Limited,2023-24,24.562852930627436,1,00:00-04:00,Medium,Weekday,Medium
TXN00221,ICICI Bank Limited,2023-24,31.69,0,16:00-20:00,Medium,Weekend,Low
TXN00040,CSB Bank Limited,2021-22,12.44,0,12:00-16:00,Medium,Weekend,Low
TXN00061,IDFC First Bank Limited,2021-22,28.970424577936825,1,00:00-04:00,Medium,Weekday,High
TXN00230,The Dhanalakshmi Bank Limited,2022-23,2.1,0,12:00-16:00,Small,Weekend,Medium
TXN00057,ICICI Bank Limited,2021-22,7.855771041739426,1,00:00-04:00,Small,Weekend,High
TXN00365,CSB Bank Limited,2023-24,8.38,0,16:00-20:00,Small,Weekday,Low
TXN00374,Karnataka Bank Limited,2022-23,9.031950794134627,1,04:00-08:00,Small,Weekday,Medium
TXN00165,IDFC First Bank Limited,2023-24,18.58089654172533,1,00:00-04:00,Medium,Weekday,High
TXN00292,DCB Bank Limited,2021-22,9.73,1,20:00-00:00,Small,Weekday,High
TXN00025,IDFC First Bank Limited,2021-22,7.91,1,20:00-00:00,Small,Weekday,High
TXN00114,City Union Bank Limited,2023-24,24.82,0,16:00-20:00,Medium,Weekday,Low
TXN00224,South Indian Bank Limited,2022-23,15.023838305677431,1,04:00-08:00,Medium,Weekday,High
TXN00451,Karur Vysya Bank Limited,2023-24,45.31,0,12:00-16:00,Medium,Weekday,Low
TXN00322,Bandhan Bank Limited,2023-24,17.27,1,00:00-04:00,Medium,Weekday,Medium
TXN00453,Tamilnad Mercantile Bank Limited,2022-23,7.570512864682826,1,04:00-08:00,Small,Weekday,Medium
TXN00230,The Dhanalakshmi Bank Limited,2022-23,2.1,0,16:00-20:00,Small,Weekend,Low
TXN00441,Jammu and Kashmir Bank Limited,2021-22,10.61,1,20:00-00:00,Medium,Weekday,High
TXN00043,IDBI Bank Limited,2022-23,15.192132534722187,1,00:00-04:00,Medium,Weekday,Medium
TXN00249,RBL Bank Limited,2023-24,4.48,0,08:00-12:00,Small,Weekday,Low
TXN00184,DCB Bank Limited,2022-23,9.14,0,08:00-12:00,Small,Weekday,Medium
TXN00395,HDFC Bank Limited,2022-23,25.36,1,20:00-00:00,Medium,Weekend,Medium
TXN00391,Karnataka Bank Limited,2023-24,19.870731894714808,1,04:00-08:00,Medium,Weekend,High
TXN00461,IDBI Bank Limited,2022-23,27.61,0,12:00-16:00,Medium,Weekday,Low
TXN00476,City Union Bank Limited,2021-22,5.04,0,16:00-20:00,Small,Weekday,High
TXN00155,Karnataka Bank Limited,2022-23,7.83,1,00:00-04:00,Small,Weekday,Medium
TXN00427,CSB Bank Limited,2023-24,15.75,0,08:00-12:00,Medium,Weekend,Low
TXN00449,Karnataka Bank Limited,2022-23,7.5874616523855005,1,04:00-08:00,Small,Weekday,High
TXN00048,HDFC Bank Limited,2022-23,4.13,0,16:00-20:00,Small,Weekend,Low
TXN00083,Karnataka Bank Limited,2021-22,23.74,0,12:00-16:00,Medium,Weekday,Low
TXN00100,IDBI Bank Limited,2023-24,8.42,1,04:00-08:00,Small,Weekday,Low
TXN00461,IDBI Bank Limited,2022-23,27.61,0,08:00-12:00,Medium,Weekday,Low
TXN00382,IDBI Bank Limited,2022-23,17.18,1,00:00-04:00,Medium,Weekday,Medium
TXN00489,RBL Bank Limited,2021-22,7.53,0,16:00-20:00,Small,Weekday,Low
TXN00396,DCB Bank Limited,2023-24,16.195083811228454,1,20:00-00:00,Medium,Weekend,High
TXN00144,Karnataka Bank Limited,2022-23,86.86,1,20:00-00:00,Large,Weekday,Low
TXN00065,Bandhan Bank Limited,2022-23,7.38,0,16:00-20:00,Small,Weekday,Medium
TXN00065,Bandhan Bank Limited,2022-23,7.38,0,16:00-20:00,Small,Weekend,High
TXN00083,Karnataka Bank Limited,2021-22,23.74,0,08:00-12:00,Medium,Weekday,Low
TXN00249,RBL Bank Limited,2023-24,4.48,0,16:00-20:00,Small,Weekday,Medium
TXN00002,The Dhanalakshmi Bank Limited,2023-24,19.78,0,08:00-12:00,Medium,Weekday,Low
TXN00482,DCB Bank Limited,2023-24,25.86,0,16:00-20:00,Medium,Weekday,Medium
TXN00136,Kotak Mahindra Bank Limited,2022-23,10.505274810292386,1,04:00-08:00,Medium,Weekday,High
TXN00264,IDBI Bank Limited,2022-23,51.46,0,08:00-12:00,Large,Weekday,Medium
TXN00313,Axis Bank Limited,2021-22,7.23,0,08:00-12:00,Small,Weekday,Low
